community,agent_id,agent_role,tenure,live_here,household_id,household_size,household_monthly_income_rmb,unit_id,unit_type,unit_size_sqm,age,annual_income_rmb,role_prompt
YongdaXincheng,A000005300,resident,renter,1,H000001535,4,7841.61,U000002356,L,119.31,40,78727.13,"You are a 40-year-old owner-occupier with an annual personal income of about 78,727 RMB and a current housing area of about 119.3 sqm."
YongdaXincheng,A000005301,resident,renter,1,H000001535,4,7841.61,U000002356,L,119.31,39,104070.39,"You are a 39-year-old owner-occupier with an annual personal income of about 104,070 RMB and a current housing area of about 119.3 sqm."
YongdaXincheng,A000005302,resident,renter,1,H000001535,4,7841.61,U000002356,L,119.31,81,47519.19,"You are a 81-year-old owner-occupier with an annual personal income of about 47,519 RMB and a current housing area of about 119.3 sqm."
YongdaXincheng,A000005303,resident,renter,1,H000001535,4,7841.61,U000002356,L,119.31,19,88229.2,"You are a 19-year-old owner-occupier with an annual personal income of about 88,229 RMB and a current housing area of about 119.3 sqm."
YongdaXincheng,A000005304,resident,renter,1,H000001536,2,4151.21,U000002357,M,85.39,59,54928.06,"You are a 59-year-old owner-occupier with an annual personal income of about 54,928 RMB and a current housing area of about 85.4 sqm."
YongdaXincheng,A000005305,resident,renter,1,H000001536,2,4151.21,U000002357,M,85.39,9,0.0,You are a 9-year-old owner-occupier with an annual personal income of about 0 RMB and a current housing area of about 85.4 sqm.
YongdaXincheng,A000005306,resident,renter,1,H000001537,3,8518.42,U000002358,M,74.9,47,45315.44,"You are a 47-year-old owner-occupier with an annual personal income of about 45,315 RMB and a current housing area of about 74.9 sqm."
YongdaXincheng,A000005307,resident,renter,1,H000001537,3,8518.42,U000002358,M,74.9,78,94852.71,"You are a 78-year-old owner-occupier with an annual personal income of about 94,853 RMB and a current housing area of about 74.9 sqm."
YongdaXincheng,A000005308,resident,renter,1,H000001537,3,8518.42,U000002358,M,74.9,56,117304.94,"You are a 56-year-old owner-occupier with an annual personal income of about 117,305 RMB and a current housing area of about 74.9 sqm."
YongdaXincheng,A000005309,absentee_owner_vacant,owner_occupier,0,,0,12332.63,U000002359,M,70.99,40,147991.55,"You are a 40-year-old vacant owner with an annual personal income of about 147,992 RMB and a current housing area of about 71.0 sqm."
YongdaXincheng,A000005310,resident,renter,1,H000001538,3,4938.69,U000002360,M,86.98,4,0.0,You are a 4-year-old owner-occupier with an annual personal income of about 0 RMB and a current housing area of about 87.0 sqm.
YongdaXincheng,A000005311,resident,renter,1,H000001538,3,4938.69,U000002360,M,86.98,53,40621.42,"You are a 53-year-old owner-occupier with an annual personal income of about 40,621 RMB and a current housing area of about 87.0 sqm."
YongdaXincheng,A000005312,resident,renter,1,H000001538,3,4938.69,U000002360,M,86.98,64,42902.43,"You are a 64-year-old owner-occupier with an annual personal income of about 42,902 RMB and a current housing area of about 87.0 sqm."
YongdaXincheng,A000005313,absentee_owner_vacant,owner_occupier,0,,0,34036.87,U000002361,M,70.2,40,408442.42,"You are a 40-year-old vacant owner with an annual personal income of about 408,442 RMB and a current housing area of about 70.2 sqm."
YongdaXincheng,A000005314,resident,renter,1,H000001539,2,4594.97,U000002362,M,88.74,36,105215.12,"You are a 36-year-old owner-occupier with an annual personal income of about 105,215 RMB and a current housing area of about 88.7 sqm."
YongdaXincheng,A000005315,resident,renter,1,H000001539,2,4594.97,U000002362,M,88.74,83,35519.09,"You are a 83-year-old owner-occupier with an annual personal income of about 35,519 RMB and a current housing area of about 88.7 sqm."
YongdaXincheng,A000005316,absentee_owner_vacant,owner_occupier,0,,0,17629.21,U000002363,M,82.55,57,211550.5,"You are a 57-year-old vacant owner with an annual personal income of about 211,550 RMB and a current housing area of about 82.5 sqm."
YongdaXincheng,A000005317,resident,owner_occupier,1,H000001540,3,6811.24,U000002364,M,76.44,36,124424.42,"You are a 36-year-old owner-occupier with an annual personal income of about 124,424 RMB and a current housing area of about 76.4 sqm."
YongdaXincheng,A000005318,resident,owner_occupier,1,H000001540,3,6811.24,U000002364,M,76.44,12,0.0,You are a 12-year-old owner-occupier with an annual personal income of about 0 RMB and a current housing area of about 76.4 sqm.
YongdaXincheng,A000005319,resident,owner_occupier,1,H000001540,3,6811.24,U000002364,M,76.44,63,37562.38,"You are a 63-year-old owner-occupier with an annual personal income of about 37,562 RMB and a current housing area of about 76.4 sqm."
YongdaXincheng,A000005320,resident,renter,1,H000001541,3,5739.89,U000002365,M,74.93,61,40568.05,"You are a 61-year-old owner-occupier with an annual personal income of about 40,568 RMB and a current housing area of about 74.9 sqm."
YongdaXincheng,A000005321,resident,renter,1,H000001541,3,5739.89,U000002365,M,74.93,69,35311.58,"You are a 69-year-old owner-occupier with an annual personal income of about 35,312 RMB and a current housing area of about 74.9 sqm."
YongdaXincheng,A000005322,resident,renter,1,H000001541,3,5739.89,U000002365,M,74.93,30,61330.8,"You are a 30-year-old owner-occupier with an annual personal income of about 61,331 RMB and a current housing area of about 74.9 sqm."
YongdaXincheng,A000005323,absentee_owner_vacant,owner_occupier,0,,0,27062.71,U000002366,M,70.18,58,324752.54,"You are a 58-year-old vacant owner with an annual personal income of about 324,753 RMB and a current housing area of about 70.2 sqm."
YongdaXincheng,A000005324,resident,renter,1,H000001542,4,7370.32,U000002367,L,103.24,88,48608.28,"You are a 88-year-old owner-occupier with an annual personal income of about 48,608 RMB and a current housing area of about 103.2 sqm."
YongdaXincheng,A000005325,resident,renter,1,H000001542,4,7370.32,U000002367,L,103.24,41,74661.38,"You are a 41-year-old owner-occupier with an annual personal income of about 74,661 RMB and a current housing area of about 103.2 sqm."
YongdaXincheng,A000005326,resident,renter,1,H000001542,4,7370.32,U000002367,L,103.24,75,28197.59,"You are a 75-year-old owner-occupier with an annual personal income of about 28,198 RMB and a current housing area of about 103.2 sqm."
YongdaXincheng,A000005327,resident,renter,1,H000001542,4,7370.32,U000002367,L,103.24,25,86432.51,"You are a 25-year-old owner-occupier with an annual personal income of about 86,433 RMB and a current housing area of about 103.2 sqm."
YongdaXincheng,A000005328,resident,renter,1,H000001543,2,5553.08,U000002368,M,72.75,24,48642.29,"You are a 24-year-old owner-occupier with an annual personal income of about 48,642 RMB and a current housing area of about 72.8 sqm."
YongdaXincheng,A000005329,resident,renter,1,H000001543,2,5553.08,U000002368,M,72.75,36,64126.35,"You are a 36-year-old owner-occupier with an annual personal income of about 64,126 RMB and a current housing area of about 72.8 sqm."
YongdaXincheng,A000005330,resident,renter,1,H000001544,5,10920.89,U000002369,L,116.43,31,121931.26,"You are a 31-year-old owner-occupier with an annual personal income of about 121,931 RMB and a current housing area of about 116.4 sqm."
YongdaXincheng,A000005331,resident,renter,1,H000001544,5,10920.89,U000002369,L,116.43,55,199740.66,"You are a 55-year-old owner-occupier with an annual personal income of about 199,741 RMB and a current housing area of about 116.4 sqm."
YongdaXincheng,A000005332,resident,renter,1,H000001544,5,10920.89,U000002369,L,116.43,11,0.0,You are a 11-year-old owner-occupier with an annual personal income of about 0 RMB and a current housing area of about 116.4 sqm.
YongdaXincheng,A000005333,resident,renter,1,H000001544,5,10920.89,U000002369,L,116.43,71,91617.63,"You are a 71-year-old owner-occupier with an annual personal income of about 91,618 RMB and a current housing area of about 116.4 sqm."
YongdaXincheng,A000005334,resident,renter,1,H000001544,5,10920.89,U000002369,L,116.43,6,0.0,You are a 6-year-old owner-occupier with an annual personal income of about 0 RMB and a current housing area of about 116.4 sqm.
YongdaXincheng,A000005335,resident,owner_occupier,1,H000001545,3,4618.13,U000002370,M,73.33,42,71948.81,"You are a 42-year-old owner-occupier with an annual personal income of about 71,949 RMB and a current housing area of about 73.3 sqm."
YongdaXincheng,A000005336,resident,owner_occupier,1,H000001545,3,4618.13,U000002370,M,73.33,30,57840.22,"You are a 30-year-old owner-occupier with an annual personal income of about 57,840 RMB and a current housing area of about 73.3 sqm."
YongdaXincheng,A000005337,resident,owner_occupier,1,H000001545,3,4618.13,U000002370,M,73.33,49,70938.45,"You are a 49-year-old owner-occupier with an annual personal income of about 70,938 RMB and a current housing area of about 73.3 sqm."
YongdaXincheng,A000005338,resident,renter,1,H000001546,1,3497.61,U000002371,S,55.57,86,25850.75,"You are a 86-year-old owner-occupier with an annual personal income of about 25,851 RMB and a current housing area of about 55.6 sqm."
YongdaXincheng,A000005339,absentee_owner_vacant,owner_occupier,0,,0,49379.44,U000002372,M,81.8,51,592553.27,"You are a 51-year-old vacant owner with an annual personal income of about 592,553 RMB and a current housing area of about 81.8 sqm."
YongdaXincheng,A000005340,resident,owner_occupier,1,H000001547,5,13304.13,U000002373,L,105.43,42,156107.36,"You are a 42-year-old owner-occupier with an annual personal income of about 156,107 RMB and a current housing area of about 105.4 sqm."
YongdaXincheng,A000005341,resident,owner_occupier,1,H000001547,5,13304.13,U000002373,L,105.43,33,184813.71,"You are a 33-year-old owner-occupier with an annual personal income of about 184,814 RMB and a current housing area of about 105.4 sqm."
YongdaXincheng,A000005342,resident,owner_occupier,1,H000001547,5,13304.13,U000002373,L,105.43,11,0.0,You are a 11-year-old owner-occupier with an annual personal income of about 0 RMB and a current housing area of about 105.4 sqm.
YongdaXincheng,A000005343,resident,owner_occupier,1,H000001547,5,13304.13,U000002373,L,105.43,41,192365.64,"You are a 41-year-old owner-occupier with an annual personal income of about 192,366 RMB and a current housing area of about 105.4 sqm."
YongdaXincheng,A000005344,resident,owner_occupier,1,H000001547,5,13304.13,U000002373,L,105.43,3,0.0,You are a 3-year-old owner-occupier with an annual personal income of about 0 RMB and a current housing area of about 105.4 sqm.
YongdaXincheng,A000005345,absentee_owner_vacant,owner_occupier,0,,0,11769.1,U000002374,M,70.7,47,141229.15,"You are a 47-year-old vacant owner with an annual personal income of about 141,229 RMB and a current housing area of about 70.7 sqm."
YongdaXincheng,A000005346,resident,renter,1,H000001548,3,5324.6,U000002375,M,70.75,6,0.0,You are a 6-year-old owner-occupier with an annual personal income of about 0 RMB and a current housing area of about 70.8 sqm.
YongdaXincheng,A000005347,resident,renter,1,H000001548,3,5324.6,U000002375,M,70.75,59,66826.57,"You are a 59-year-old owner-occupier with an annual personal income of about 66,827 RMB and a current housing area of about 70.8 sqm."
YongdaXincheng,A000005348,resident,renter,1,H000001548,3,5324.6,U000002375,M,70.75,0,0.0,You are a 0-year-old owner-occupier with an annual personal income of about 0 RMB and a current housing area of about 70.8 sqm.
YongdaXincheng,A000005349,absentee_owner_vacant,owner_occupier,0,,0,12865.01,U000002376,S,45.53,40,154380.18,"You are a 40-year-old vacant owner with an annual personal income of about 154,380 RMB and a current housing area of about 45.5 sqm."
YongdaXincheng,A000005350,resident,owner_occupier,1,H000001549,3,7577.35,U000002377,M,84.78,50,98109.63,"You are a 50-year-old owner-occupier with an annual personal income of about 98,110 RMB and a current housing area of about 84.8 sqm."
YongdaXincheng,A000005351,resident,owner_occupier,1,H000001549,3,7577.35,U000002377,M,84.78,2,0.0,You are a 2-year-old owner-occupier with an annual personal income of about 0 RMB and a current housing area of about 84.8 sqm.
YongdaXincheng,A000005352,resident,owner_occupier,1,H000001549,3,7577.35,U000002377,M,84.78,89,49669.09,"You are a 89-year-old owner-occupier with an annual personal income of about 49,669 RMB and a current housing area of about 84.8 sqm."
YongdaXincheng,A000005353,resident,renter,1,H000001550,3,6348.11,U000002378,M,76.36,37,82239.76,"You are a 37-year-old owner-occupier with an annual personal income of about 82,240 RMB and a current housing area of about 76.4 sqm."
YongdaXincheng,A000005354,resident,renter,1,H000001550,3,6348.11,U000002378,M,76.36,26,72892.22,"You are a 26-year-old owner-occupier with an annual personal income of about 72,892 RMB and a current housing area of about 76.4 sqm."
YongdaXincheng,A000005355,resident,renter,1,H000001550,3,6348.11,U000002378,M,76.36,83,38821.75,"You are a 83-year-old owner-occupier with an annual personal income of about 38,822 RMB and a current housing area of about 76.4 sqm."
YongdaXincheng,A000005356,resident,renter,1,H000001551,1,3698.43,U000002379,S,60.93,19,30091.28,"You are a 19-year-old owner-occupier with an annual personal income of about 30,091 RMB and a current housing area of about 60.9 sqm."
YongdaXincheng,A000005357,resident,renter,1,H000001552,5,12488.78,U000002380,L,110.11,74,86522.57,"You are a 74-year-old owner-occupier with an annual personal income of about 86,523 RMB and a current housing area of about 110.1 sqm."
YongdaXincheng,A000005358,resident,renter,1,H000001552,5,12488.78,U000002380,L,110.11,0,0.0,You are a 0-year-old owner-occupier with an annual personal income of about 0 RMB and a current housing area of about 110.1 sqm.
YongdaXincheng,A000005359,resident,renter,1,H000001552,5,12488.78,U000002380,L,110.11,64,117006.7,"You are a 64-year-old owner-occupier with an annual personal income of about 117,007 RMB and a current housing area of about 110.1 sqm."
